run,discarded,section,pattern,n,nops,param_set,label,segment_size,shortcuts_per_junction,max_skip_level,level_probability,local_interval,sub_interval,t_j,soft_pct,hard_pct,flagged_ratio_limit,min_seg_len_pct,max_suboptimal_segments,min_suboptimal_events_before_global,emergency_hard_segment_ratio,stop_crash_local_sub,block_size,jli_avg_us,jli_min_us,jli_max_us,jli_p50_us,jli_p95_us,jli_p99_us,jli_stddev_us,jli_jitter_us,jli_ci_lo_us,jli_ci_hi_us,sl_avg_us,sl_min_us,sl_max_us,sl_p50_us,sl_p95_us,sl_p99_us,sl_stddev_us,sl_jitter_us,sl_ci_lo_us,sl_ci_hi_us,ratio,win_rate,jli_mem_bytes,sl_mem_bytes,jli_steps_avg,jli_steps_p99,jli_dissolve_rate,jli_rebuild_rate,jli_local_scan,jli_sub_scan,jli_local_rebuild,jli_sub_rebuild,jli_global_rebuild,jli_rebuild_node_touches,jli_effective_cost,jli_efficiency,mem_ratio,repetition,seed,base_seed,repetitions_count,eval_id
5,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.18843,0.16633,0.22311,0.18723,0.21093,0.22073,0.01237,0.03350,0.18382,0.19305,0.16882,0.15595,0.18049,0.16963,0.17819,0.18015,0.00667,0.01052,0.16633,0.17131,1.103750,0.033333,2441424,3999840,24.57,58.17,0.000000,0.000029,1650,1230,510,1230,0,3153180,4.600473e+05,2.173690e-06,0.610380,0,47,47,30,1
5,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.25749,0.16083,0.32477,0.26483,0.30352,0.32123,0.03566,0.05640,0.24417,0.27080,0.20826,0.14162,0.23117,0.21607,0.22706,0.23012,0.02274,0.01405,0.19977,0.21675,1.225701,0.033333,2441424,3199520,24.57,58.17,0.000000,0.000029,1650,1230,510,1230,0,3153180,6.286318e+05,1.590756e-06,0.763059,0,47,47,30,1
5,False,INSERT,sequential,50000,2000000,0,512-20-3-0.50,512,20,3,0.500000,1100,1200,0.333473,0.254385,0.374128,0.295578,0.249266,0.103974,6,0.968238,0.080881,16,0.10644,0.08763,0.14609,0.09431,0.14144,0.14516,0.02270,0.05085,0.09020,0.12267,0.10260,0.07884,0.14135,0.09611,0.13546,0.14017,0.02038,0.04406,0.08802,0.11718,0.981246,0.400000,2447640,3196000,23.17,55.90,0.000000,0.000021,420,410,0,410,0,938880,2.605258e+05,3.838391e-06,0.765845,0,47,47,10,1
6,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.18568,0.16267,0.21542,0.18465,0.20544,0.21332,0.01215,0.02867,0.18115,0.19022,0.16625,0.15456,0.18155,0.16619,0.17677,0.18019,0.00692,0.01399,0.16367,0.16884,1.111044,0.066667,2441424,4008176,24.59,58.20,0.000000,0.000029,1650,1230,510,1230,0,3153180,4.533339e+05,2.205880e-06,0.609111,0,48,48,30,1
6,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.26997,0.24253,0.29080,0.27065,0.28843,0.29042,0.01236,0.01977,0.26536,0.27459,0.20859,0.13702,0.23439,0.21621,0.22832,0.23313,0.02337,0.01692,0.19986,0.21731,1.251780,0.000000,2441424,3207856,24.59,58.20,0.000000,0.000029,1650,1230,510,1230,0,3153180,6.591179e+05,1.517179e-06,0.761077,0,48,48,30,1
7,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.18871,0.16377,0.21340,0.18988,0.20907,0.21227,0.01402,0.02239,0.18347,0.19394,0.17022,0.15592,0.18236,0.16960,0.18094,0.18207,0.00749,0.01247,0.16742,0.17302,1.119557,0.100000,2441432,4004544,24.62,58.20,0.000000,0.000029,1650,1230,510,1230,0,3153180,4.607202e+05,2.170515e-06,0.609665,0,49,49,30,1
7,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.20311,0.15812,0.29000,0.18815,0.27968,0.28732,0.03978,0.09917,0.18826,0.21797,0.17335,0.13231,0.22852,0.16452,0.22274,0.22703,0.02422,0.06251,0.16431,0.18239,1.143614,0.100000,2441432,3204224,24.62,58.20,0.000000,0.000029,1650,1230,510,1230,0,3153180,4.958862e+05,2.016592e-06,0.761942,0,49,49,30,1
8,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.18793,0.16088,0.21175,0.18816,0.20897,0.21102,0.01355,0.02286,0.18287,0.19299,0.16823,0.15256,0.18618,0.16813,0.17795,0.18394,0.00641,0.01581,0.16583,0.17062,1.119141,0.100000,2441376,4004944,24.60,58.17,0.000000,0.000029,1650,1230,510,1230,0,3153180,4.588124e+05,2.179540e-06,0.609591,0,50,50,30,1
8,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.24212,0.16916,0.30186,0.24705,0.29447,0.30042,0.03762,0.05337,0.22808,0.25617,0.19908,0.15254,0.23777,0.20845,0.23036,0.23624,0.02549,0.02778,0.18956,0.20859,1.185131,0.000000,2441376,3204624,24.60,58.17,0.000000,0.000029,1650,1230,510,1230,0,3153180,5.911106e+05,1.691731e-06,0.761829,0,50,50,30,1
9,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.18796,0.16873,0.20952,0.18655,0.20310,0.20775,0.00942,0.02120,0.18444,0.19148,0.16790,0.15292,0.17603,0.16878,0.17538,0.17595,0.00614,0.00717,0.16560,0.17019,1.105300,0.033333,2441440,3998592,24.60,58.13,0.000000,0.000029,1650,1230,510,1230,0,3153180,4.588925e+05,2.179160e-06,0.610575,0,51,51,30,1
9,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.26383,0.15702,0.31222,0.27612,0.30297,0.31042,0.04196,0.03430,0.24816,0.27950,0.21140,0.15502,0.23517,0.21830,0.23343,0.23469,0.02140,0.01639,0.20341,0.21939,1.264834,0.066667,2441440,3198272,24.60,58.13,0.000000,0.000029,1650,1230,510,1230,0,3153180,6.441264e+05,1.552490e-06,0.763362,0,51,51,30,1
1,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.46731,0.44076,0.49690,0.46968,0.48545,0.49399,0.01274,0.02431,0.46255,0.47207,0.32880,0.31141,0.35657,0.33091,0.34151,0.35224,0.01046,0.02133,0.32490,0.33271,1.419362,0.000000,3535688,5731816,13.81,31.93,0.000000,0.000031,2289,1740,135,1740,0,9007364,1.652264e+06,6.052300e-07,0.616853,0,43,43,30,1
1,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.65521,0.47205,0.73519,0.66899,0.71326,0.73141,0.05690,0.06241,0.63396,0.67645,0.42833,0.30217,0.48503,0.42852,0.45860,0.47866,0.02885,0.05014,0.41756,0.43910,1.561185,0.000000,3535688,4588096,13.81,31.93,0.000000,0.000031,2289,1740,135,1740,0,9007364,2.316604e+06,4.316664e-07,0.770622,0,43,43,30,1
1,False,INSERT,zipfian,50000,2000000,0,256-24-6-0.50,256,24,6,0.500000,700,1600,0.399697,0.290827,0.331190,0.291272,0.214448,0.552983,5,0.854589,0.063454,4,0.23850,0.21658,0.26399,0.23522,0.26232,0.26366,0.01524,0.02844,0.22760,0.24940,0.16796,0.14166,0.20209,0.16518,0.19597,0.20086,0.01794,0.03568,0.15513,0.18080,1.423992,0.000000,3597864,4567552,12.59,30.10,0.000000,0.000030,1240,580,13,580,0,5607787,8.580855e+05,1.165385e-06,0.787701,0,43,43,10,1
10,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.48498,0.44701,0.53361,0.48455,0.52365,0.53119,0.02362,0.04665,0.47616,0.49379,0.33511,0.29988,0.38763,0.33412,0.37345,0.38356,0.02132,0.04944,0.32715,0.34307,1.450207,0.000000,3541904,5725560,13.76,31.77,0.000000,0.000031,2292,1738,114,1738,0,8840530,1.717740e+06,5.821604e-07,0.618613,0,52,52,30,1
10,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.67833,0.52232,0.80639,0.66880,0.75368,0.79179,0.05275,0.12299,0.65863,0.69802,0.43910,0.33915,0.48930,0.44505,0.47853,0.48709,0.03021,0.04204,0.42782,0.45038,1.502735,0.000000,3541904,4580696,13.76,31.77,0.000000,0.000031,2292,1738,114,1738,0,8840530,2.402567e+06,4.162214e-07,0.773224,0,52,52,30,1
2,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.47544,0.42638,0.50031,0.47500,0.49949,0.50009,0.01715,0.02509,0.46903,0.48184,0.33840,0.31185,0.37357,0.33896,0.35122,0.36711,0.01253,0.02816,0.33373,0.34308,1.401334,0.000000,3540104,5718920,13.78,31.73,0.000000,0.000031,2289,1739,117,1739,0,9099072,1.683097e+06,5.941427e-07,0.619016,0,44,44,30,1
2,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.64307,0.45682,0.73825,0.64918,0.70494,0.73059,0.05534,0.08141,0.62241,0.66374,0.42734,0.30067,0.47716,0.42891,0.47246,0.47703,0.03300,0.04812,0.41502,0.43966,1.513551,0.000000,3540104,4576184,13.78,31.73,0.000000,0.000031,2289,1739,117,1739,0,9099072,2.276550e+06,4.392612e-07,0.773593,0,44,44,30,1
2,False,INSERT,zipfian,50000,2000000,0,256-24-6-0.50,256,24,6,0.500000,700,1600,0.399697,0.290827,0.331190,0.291272,0.214448,0.552983,5,0.854589,0.063454,4,0.23302,0.22139,0.24858,0.22959,0.24654,0.24817,0.00917,0.01858,0.22646,0.23957,0.16686,0.15467,0.18343,0.16520,0.18026,0.18280,0.00956,0.01760,0.16003,0.17370,1.389758,0.000000,3598216,4574232,12.45,29.70,0.000000,0.000030,1240,580,22,580,0,5598507,8.384398e+05,1.192692e-06,0.786627,0,44,44,10,1
3,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.48205,0.44742,0.54134,0.47917,0.52033,0.53687,0.02178,0.05770,0.47392,0.49019,0.34017,0.30913,0.37725,0.33911,0.36678,0.37482,0.01669,0.03571,0.33394,0.34640,1.413020,0.000000,3548776,5723360,13.75,31.70,0.000000,0.000031,2293,1740,130,1740,0,8736679,1.710702e+06,5.845552e-07,0.620051,0,45,45,30,1
3,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.61934,0.44790,0.71233,0.65195,0.68476,0.70510,0.07762,0.05315,0.59036,0.64832,0.41087,0.30274,0.46254,0.43049,0.46012,0.46192,0.05248,0.03143,0.39127,0.43046,1.514440,0.000000,3548776,4578872,13.75,31.70,0.000000,0.000031,2293,1740,130,1740,0,8736679,2.197896e+06,4.549805e-07,0.775033,0,45,45,30,1
3,False,INSERT,zipfian,50000,2000000,0,256-24-6-0.50,256,24,6,0.500000,700,1600,0.399697,0.290827,0.331190,0.291272,0.214448,0.552983,5,0.854589,0.063454,4,0.22852,0.21786,0.24035,0.22823,0.23774,0.23983,0.00713,0.01159,0.22341,0.23362,0.15963,0.15149,0.17265,0.15737,0.17007,0.17214,0.00699,0.01477,0.15463,0.16463,1.450305,0.000000,3601160,4572800,12.56,30.00,0.000000,0.000030,1241,580,13,580,0,5648889,8.229306e+05,1.215169e-06,0.787517,0,45,45,10,1
4,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.49337,0.45074,0.56998,0.48590,0.56336,0.56929,0.03001,0.08339,0.48217,0.50458,0.34488,0.31823,0.38153,0.34110,0.37834,0.38110,0.01827,0.04000,0.33806,0.35171,1.424528,0.000000,3541584,5714192,13.85,31.70,0.000000,0.000031,2295,1740,132,1740,0,9256877,1.747324e+06,5.723036e-07,0.619787,0,46,46,30,1
4,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.58667,0.47475,0.76543,0.57640,0.73017,0.75772,0.09637,0.18132,0.55069,0.62265,0.38736,0.30476,0.48146,0.38286,0.46739,0.48003,0.06066,0.09717,0.36471,0.41001,1.505523,0.000000,3541584,4570432,13.85,31.70,0.000000,0.000031,2295,1740,132,1740,0,9256877,2.077750e+06,4.812898e-07,0.774890,0,46,46,30,1
4,False,INSERT,zipfian,50000,2000000,0,256-24-6-0.50,256,24,6,0.500000,700,1600,0.399697,0.290827,0.331190,0.291272,0.214448,0.552983,5,0.854589,0.063454,4,0.23926,0.21625,0.27663,0.23228,0.27151,0.27560,0.01828,0.04332,0.22618,0.25234,0.17001,0.15709,0.18808,0.16940,0.18704,0.18787,0.01175,0.01847,0.16160,0.17842,1.371204,0.000000,3598648,4572840,12.48,30.00,0.000000,0.000030,1241,580,17,580,0,5646888,8.610039e+05,1.161435e-06,0.786961,0,46,46,10,1
5,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.48691,0.45423,0.52684,0.48585,0.51137,0.52299,0.01662,0.03714,0.48071,0.49312,0.34717,0.31824,0.38407,0.34767,0.36944,0.38120,0.01476,0.03353,0.34166,0.35268,1.397434,0.000000,3551760,5718144,13.69,31.60,0.000000,0.000031,2290,1740,127,1740,0,8894044,1.729404e+06,5.782339e-07,0.621139,0,47,47,30,1
5,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.66161,0.50558,0.72019,0.67408,0.70609,0.71614,0.04517,0.04206,0.64474,0.67847,0.43981,0.37514,0.48512,0.44252,0.47264,0.48301,0.02454,0.04049,0.43065,0.44897,1.523260,0.000000,3551760,4573304,13.69,31.60,0.000000,0.000031,2290,1740,127,1740,0,8894044,2.349862e+06,4.255568e-07,0.776629,0,47,47,30,1
5,False,INSERT,zipfian,50000,2000000,0,256-24-6-0.50,256,24,6,0.500000,700,1600,0.399697,0.290827,0.331190,0.291272,0.214448,0.552983,5,0.854589,0.063454,4,0.24090,0.22281,0.27642,0.23959,0.26489,0.27412,0.01547,0.03453,0.22983,0.25196,0.17460,0.14831,0.20652,0.17706,0.19791,0.20480,0.01756,0.02774,0.16204,0.18716,1.353158,0.000000,3597728,4568728,12.48,29.80,0.000000,0.000030,1241,580,18,580,0,5551734,8.666809e+05,1.153827e-06,0.787468,0,47,47,10,1
6,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.48424,0.45940,0.53663,0.48373,0.51740,0.53229,0.01736,0.04856,0.47776,0.49073,0.34232,0.29853,0.38272,0.34003,0.37008,0.38001,0.01644,0.03998,0.33618,0.34846,1.422595,0.000000,3534552,5727232,13.73,31.87,0.000000,0.000031,2292,1739,122,1739,0,9108591,1.711589e+06,5.842525e-07,0.617148,0,48,48,30,1
6,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.65655,0.46233,0.73092,0.66666,0.72197,0.73037,0.06121,0.06371,0.63370,0.67940,0.43254,0.29977,0.50468,0.43565,0.47214,0.49640,0.03646,0.06075,0.41893,0.44615,1.530258,0.000000,3534552,4583048,13.73,31.87,0.000000,0.000031,2292,1739,122,1739,0,9108591,2.320606e+06,4.309218e-07,0.771223,0,48,48,30,1
7,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.48019,0.44205,0.52003,0.47809,0.50703,0.51726,0.01650,0.03917,0.47403,0.48635,0.33986,0.31366,0.37541,0.34301,0.36501,0.37452,0.01549,0.03151,0.33407,0.34564,1.393794,0.000000,3547488,5728176,13.80,31.80,0.000000,0.000031,2289,1740,104,1740,0,8903650,1.703476e+06,5.870351e-07,0.619305,0,49,49,30,1
7,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.66725,0.50731,0.72774,0.67187,0.72158,0.72624,0.04799,0.05438,0.64933,0.68517,0.43736,0.31868,0.49520,0.43769,0.48240,0.49387,0.03208,0.05617,0.42538,0.44934,1.535012,0.000000,3547488,4583376,13.80,31.80,0.000000,0.000031,2289,1740,104,1740,0,8903650,2.367056e+06,4.224656e-07,0.773990,0,49,49,30,1
8,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.47246,0.43795,0.49465,0.47475,0.49025,0.49427,0.01367,0.01953,0.46736,0.47756,0.33771,0.31778,0.38596,0.33418,0.36520,0.38246,0.01504,0.04828,0.33210,0.34333,1.420623,0.000000,3544080,5723240,13.72,31.67,0.000000,0.000031,2291,1740,113,1740,0,8867764,1.674432e+06,5.972175e-07,0.619244,0,50,50,30,1
8,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.67100,0.50654,0.76979,0.66864,0.73328,0.76045,0.04864,0.09181,0.65284,0.68916,0.43332,0.32369,0.49345,0.43671,0.47304,0.48960,0.02906,0.05289,0.42247,0.44417,1.531082,0.000000,3544080,4579792,13.72,31.67,0.000000,0.000031,2291,1740,113,1740,0,8867764,2.378083e+06,4.205067e-07,0.773852,0,50,50,30,1
9,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.47472,0.44232,0.50057,0.47430,0.49618,0.49981,0.01569,0.02551,0.46887,0.48058,0.33755,0.30957,0.37135,0.33564,0.36090,0.36897,0.01518,0.03333,0.33188,0.34322,1.413128,0.000000,3550040,5717736,13.86,31.73,0.000000,0.000031,2294,1739,116,1739,0,9102177,1.685290e+06,5.933699e-07,0.620882,0,51,51,30,1
9,False,INSERT,zipfian,50000,2000000,0,256-16-4-0.50,256,16,4,0.500000,1200,1600,0.130374,0.339085,0.591711,0.329758,0.174459,0.457139,4,0.710464,0.078500,24,0.63892,0.45395,0.70892,0.64716,0.70441,0.70834,0.06062,0.06118,0.61628,0.66155,0.42411,0.30972,0.50508,0.42493,0.47098,0.49731,0.03613,0.07238,0.41062,0.43760,1.522973,0.000000,3550040,4573656,13.86,31.73,0.000000,0.000031,2294,1739,116,1739,0,9102177,2.268177e+06,4.408827e-07,0.776193,0,51,51,30,1
