run,discarded,section,pattern,n,nops,param_set,label,segment_size,shortcuts_per_junction,max_skip_level,level_probability,local_interval,sub_interval,t_j,soft_pct,hard_pct,flagged_ratio_limit,min_seg_len_pct,max_suboptimal_segments,min_suboptimal_events_before_global,emergency_hard_segment_ratio,stop_crash_local_sub,block_size,jli_avg_us,jli_min_us,jli_max_us,jli_p50_us,jli_p95_us,jli_p99_us,jli_stddev_us,jli_jitter_us,jli_ci_lo_us,jli_ci_hi_us,sl_avg_us,sl_min_us,sl_max_us,sl_p50_us,sl_p95_us,sl_p99_us,sl_stddev_us,sl_jitter_us,sl_ci_lo_us,sl_ci_hi_us,ratio,win_rate,jli_mem_bytes,sl_mem_bytes,jli_steps_avg,jli_steps_p99,jli_dissolve_rate,jli_rebuild_rate,jli_local_scan,jli_sub_scan,jli_local_rebuild,jli_sub_rebuild,jli_global_rebuild,jli_rebuild_node_touches,jli_effective_cost,jli_efficiency,mem_ratio,repetition,seed,base_seed,repetitions_count,eval_id
4,False,INSERT,adversarial,500000,142857,0,16384-16-1-0.50,16384,16,1,0.500000,1400,1600,0.300000,0.150000,0.550000,0.360000,0.150000,0.700000,4,0.850000,0.080000,16,0.14886,0.11670,0.18732,0.14621,0.18220,0.18640,0.02037,0.04019,0.14126,0.15647,0.15628,0.13099,0.19564,0.15343,0.18656,0.19372,0.01703,0.04029,0.14992,0.16263,0.952890,0.600000,15437000,20562712,2.31,3.00,0.000000,0.000091,2700,2670,150,240,0,9888360,2.297979e+06,4.351650e-07,0.750728,0,46,46,30,1
5,False,INSERT,adversarial,500000,142857,0,16384-16-1-0.50,16384,16,1,0.500000,1400,1600,0.300000,0.150000,0.550000,0.360000,0.150000,0.700000,4,0.850000,0.080000,16,0.15037,0.11623,0.20241,0.15585,0.18602,0.19883,0.02523,0.04297,0.14096,0.15979,0.15474,0.12495,0.21168,0.14872,0.19476,0.20735,0.02261,0.05863,0.14630,0.16318,1.047970,0.566667,15437000,20547184,2.31,3.00,0.000000,0.000091,2700,2670,150,240,0,9888360,2.321335e+06,4.307865e-07,0.751295,0,47,47,30,1
6,False,INSERT,adversarial,500000,142857,0,16384-16-1-0.50,16384,16,1,0.500000,1400,1600,0.300000,0.150000,0.550000,0.360000,0.150000,0.700000,4,0.850000,0.080000,16,0.14249,0.11319,0.17115,0.13985,0.16887,0.17076,0.01717,0.03091,0.13608,0.14890,0.15446,0.12915,0.19663,0.14855,0.19100,0.19595,0.01888,0.04741,0.14741,0.16151,0.941423,0.766667,15437000,20563728,2.31,3.00,0.000000,0.000091,2700,2670,150,240,0,9888360,2.199577e+06,4.546328e-07,0.750691,0,48,48,30,1
7,False,INSERT,adversarial,500000,142857,0,16384-16-1-0.50,16384,16,1,0.500000,1400,1600,0.300000,0.150000,0.550000,0.360000,0.150000,0.700000,4,0.850000,0.080000,16,0.20033,0.13750,0.25951,0.20174,0.25567,0.25899,0.04175,0.05725,0.18474,0.21592,0.20708,0.13778,0.25833,0.21549,0.25308,0.25811,0.03491,0.04262,0.19405,0.22012,0.936197,0.566667,15437000,20573968,2.31,3.00,0.000000,0.000091,2700,2670,150,240,0,9888360,3.092481e+06,3.233649e-07,0.750317,0,49,49,30,1
8,False,INSERT,adversarial,500000,142857,0,16384-16-1-0.50,16384,16,1,0.500000,1400,1600,0.300000,0.150000,0.550000,0.360000,0.150000,0.700000,4,0.850000,0.080000,16,0.19107,0.11832,0.25809,0.19241,0.25312,0.25673,0.04007,0.06432,0.17611,0.20603,0.20143,0.14056,0.24922,0.20387,0.24491,0.24823,0.03253,0.04437,0.18928,0.21357,0.943802,0.666667,15437000,20581112,2.31,3.00,0.000000,0.000091,2700,2670,150,240,0,9888360,2.949516e+06,3.390387e-07,0.750057,0,50,50,30,1
9,False,INSERT,adversarial,500000,142857,0,16384-16-1-0.50,16384,16,1,0.500000,1400,1600,0.300000,0.150000,0.550000,0.360000,0.150000,0.700000,4,0.850000,0.080000,16,0.19817,0.12704,0.24544,0.20700,0.24228,0.24511,0.03515,0.03811,0.18504,0.21129,0.19959,0.13445,0.25340,0.20829,0.24914,0.25229,0.03750,0.04400,0.18559,0.21359,0.993803,0.466667,15437000,20554856,2.31,3.00,0.000000,0.000091,2700,2670,150,240,0,9888360,3.059116e+06,3.268919e-07,0.751015,0,51,51,30,1
1,False,INSERT,adversarial,50000,14285,0,8192-24-1-0.50,8192,24,1,0.500000,700,1000,0.318602,0.178539,0.459105,0.327735,0.143966,0.501797,5,0.864102,0.061065,8,0.15866,0.10437,0.24169,0.16032,0.21580,0.23453,0.03965,0.07421,0.14386,0.17347,0.17339,0.13413,0.26742,0.17000,0.23558,0.26217,0.03216,0.09217,0.16138,0.18540,0.943070,0.700000,1545736,2065520,1.00,1.00,0.000000,0.000350,540,420,30,120,0,971700,2.452528e+05,4.077425e-06,0.748352,0,43,43,30,1
10,False,INSERT,adversarial,50000,14285,0,8192-24-1-0.50,8192,24,1,0.500000,700,1000,0.318602,0.178539,0.459105,0.327735,0.143966,0.501797,5,0.864102,0.061065,8,0.15820,0.10683,0.28053,0.15880,0.21819,0.26740,0.03864,0.10860,0.14377,0.17263,0.17274,0.13518,0.23737,0.17403,0.20933,0.22972,0.02745,0.05569,0.16249,0.18299,0.912528,0.766667,1545736,2056672,1.00,1.00,0.000000,0.000350,540,420,30,120,0,971700,2.445343e+05,4.089406e-06,0.751571,0,52,52,30,1
2,False,INSERT,adversarial,50000,14285,0,8192-24-1-0.50,8192,24,1,0.500000,700,1000,0.318602,0.178539,0.459105,0.327735,0.143966,0.501797,5,0.864102,0.061065,8,0.14205,0.11174,0.19551,0.13857,0.17921,0.19132,0.02278,0.05275,0.13354,0.15055,0.16931,0.14136,0.19992,0.17163,0.19317,0.19799,0.01896,0.02636,0.16223,0.17639,0.807346,0.833333,1545736,2059496,1.00,1.00,0.000000,0.000350,540,420,30,120,0,971700,2.195717e+05,4.554321e-06,0.750541,0,44,44,30,1
3,False,INSERT,adversarial,50000,14285,0,8192-24-1-0.50,8192,24,1,0.500000,700,1000,0.318602,0.178539,0.459105,0.327735,0.143966,0.501797,5,0.864102,0.061065,8,0.15086,0.10981,0.32007,0.14433,0.25413,0.31534,0.04983,0.17101,0.13226,0.16947,0.16477,0.13474,0.21970,0.16585,0.20118,0.21462,0.02407,0.04878,0.15579,0.17376,0.870288,0.833333,1545736,2057392,1.00,1.00,0.000000,0.000350,540,420,30,120,0,971700,2.331917e+05,4.288317e-06,0.751308,0,45,45,30,1
4,False,INSERT,adversarial,50000,14285,0,8192-24-1-0.50,8192,24,1,0.500000,700,1000,0.318602,0.178539,0.459105,0.327735,0.143966,0.501797,5,0.864102,0.061065,8,0.14975,0.10525,0.26818,0.14837,0.20405,0.25222,0.03738,0.10385,0.13580,0.16371,0.17059,0.13275,0.23777,0.16952,0.22295,0.23464,0.02686,0.06512,0.16056,0.18062,0.875225,0.766667,1545736,2056168,1.00,1.00,0.000000,0.000350,540,420,30,120,0,971700,2.314784e+05,4.320057e-06,0.751756,0,46,46,30,1
5,False,INSERT,adversarial,50000,14285,0,8192-24-1-0.50,8192,24,1,0.500000,700,1000,0.318602,0.178539,0.459105,0.327735,0.143966,0.501797,5,0.864102,0.061065,8,0.14232,0.10432,0.45682,0.11873,0.19396,0.38120,0.06501,0.26247,0.11805,0.16659,0.15930,0.13722,0.21301,0.14328,0.20372,0.21112,0.02423,0.06784,0.15025,0.16835,0.828631,0.866667,1545736,2056496,1.00,1.00,0.000000,0.000350,540,420,30,120,0,971700,2.199897e+05,4.545667e-06,0.751636,0,47,47,30,1
6,False,INSERT,adversarial,50000,14285,0,8192-24-1-0.50,8192,24,1,0.500000,700,1000,0.318602,0.178539,0.459105,0.327735,0.143966,0.501797,5,0.864102,0.061065,8,0.14331,0.10452,0.23879,0.12991,0.22314,0.23850,0.03764,0.10859,0.12926,0.15736,0.18225,0.13693,0.24487,0.17566,0.22845,0.24069,0.03302,0.06503,0.16992,0.19458,0.739569,0.900000,1545736,2062408,1.00,1.00,0.000000,0.000350,540,420,30,120,0,971700,2.215198e+05,4.514269e-06,0.749481,0,48,48,30,1
7,False,INSERT,adversarial,50000,14285,0,8192-24-1-0.50,8192,24,1,0.500000,700,1000,0.318602,0.178539,0.459105,0.327735,0.143966,0.501797,5,0.864102,0.061065,8,0.14194,0.10506,0.22339,0.12996,0.18783,0.21379,0.03098,0.08383,0.13037,0.15351,0.17433,0.13602,0.26522,0.17165,0.20551,0.24836,0.02782,0.07671,0.16394,0.18471,0.757122,0.900000,1545736,2057624,1.00,1.00,0.000000,0.000350,540,420,30,120,0,971700,2.194011e+05,4.557862e-06,0.751224,0,49,49,30,1
8,False,INSERT,adversarial,50000,14285,0,8192-24-1-0.50,8192,24,1,0.500000,700,1000,0.318602,0.178539,0.459105,0.327735,0.143966,0.501797,5,0.864102,0.061065,8,0.14443,0.10719,0.19679,0.14841,0.19338,0.19586,0.03087,0.04745,0.13291,0.15596,0.18959,0.13488,0.56766,0.17782,0.26281,0.48287,0.07800,0.30505,0.16046,0.21871,0.834580,0.900000,1545736,2058104,1.00,1.00,0.000000,0.000350,540,420,30,120,0,971700,2.232576e+05,4.479131e-06,0.751049,0,50,50,30,1
9,False,INSERT,adversarial,50000,14285,0,8192-24-1-0.50,8192,24,1,0.500000,700,1000,0.318602,0.178539,0.459105,0.327735,0.143966,0.501797,5,0.864102,0.061065,8,0.14075,0.10643,0.22248,0.13736,0.18677,0.21320,0.02986,0.07584,0.12960,0.15190,0.17683,0.13435,0.46487,0.15325,0.27206,0.41392,0.06516,0.26067,0.15250,0.20115,0.896307,0.833333,1545736,2056928,1.00,1.00,0.000000,0.000350,540,420,30,120,0,971700,2.175655e+05,4.596316e-06,0.751478,0,51,51,30,1
1,False,INSERT,hotspot,100000,28571,0,256-32-5-0.50,256,32,5,0.500000,1400,2000,0.161648,0.260770,0.587313,0.350639,0.162715,0.602049,2,0.865806,0.057775,20,0.52106,0.41693,0.77561,0.50720,0.61886,0.73635,0.07046,0.22916,0.49476,0.54737,0.49352,0.41277,0.72125,0.46597,0.63721,0.70071,0.07709,0.23474,0.46473,0.52230,1.088484,0.333333,2978056,3793896,14.37,23.54,0.000000,0.000222,360,270,36,154,0,529116,1.551757e+06,6.444306e-07,0.784960,0,43,43,30,1
10,False,INSERT,hotspot,100000,28571,0,256-32-5-0.50,256,32,5,0.500000,1400,2000,0.161648,0.260770,0.587313,0.350639,0.162715,0.602049,2,0.865806,0.057775,20,0.55117,0.42844,0.74915,0.55614,0.67621,0.73637,0.08219,0.18023,0.52049,0.58186,0.51492,0.40887,0.64184,0.50867,0.61924,0.63752,0.06280,0.12884,0.49147,0.53837,1.093320,0.300000,2980736,3788472,14.62,23.77,0.000000,0.000202,360,270,34,139,0,519092,1.642904e+06,6.086783e-07,0.786791,0,52,52,30,1
2,False,INSERT,hotspot,100000,28571,0,256-32-5-0.50,256,32,5,0.500000,1400,2000,0.161648,0.260770,0.587313,0.350639,0.162715,0.602049,2,0.865806,0.057775,20,0.57563,0.42232,0.73891,0.57021,0.69280,0.73062,0.07349,0.16041,0.54819,0.60307,0.54201,0.40685,0.79744,0.53536,0.63260,0.75127,0.07484,0.21591,0.51407,0.56995,1.065103,0.266667,2978040,3788632,14.48,23.43,0.000000,0.000202,360,270,31,142,0,518386,1.714240e+06,5.833490e-07,0.786046,0,44,44,30,1
3,False,INSERT,hotspot,100000,28571,0,256-32-5-0.50,256,32,5,0.500000,1400,2000,0.161648,0.260770,0.587313,0.350639,0.162715,0.602049,2,0.865806,0.057775,20,0.55796,0.43921,1.04236,0.52710,0.76908,0.97925,0.12499,0.45215,0.51129,0.60462,0.54080,0.40822,0.72704,0.53497,0.71052,0.72334,0.08912,0.18838,0.50753,0.57407,0.985302,0.400000,2977648,3786160,14.47,23.60,0.000000,0.000197,360,270,35,134,0,515965,1.661401e+06,6.019018e-07,0.786456,0,45,45,30,1
4,False,INSERT,hotspot,100000,28571,0,256-32-5-0.50,256,32,5,0.500000,1400,2000,0.161648,0.260770,0.587313,0.350639,0.162715,0.602049,2,0.865806,0.057775,20,0.58575,0.44602,0.75002,0.56616,0.73143,0.74795,0.07903,0.18178,0.55625,0.61526,0.57173,0.44400,0.69370,0.57804,0.68102,0.69199,0.06589,0.11395,0.54713,0.59634,0.979461,0.466667,2981232,3782288,14.49,23.57,0.000000,0.000196,360,270,32,136,0,514871,1.746266e+06,5.726505e-07,0.788209,0,46,46,30,1
5,False,INSERT,hotspot,100000,28571,0,256-32-5-0.50,256,32,5,0.500000,1400,2000,0.161648,0.260770,0.587313,0.350639,0.162715,0.602049,2,0.865806,0.057775,20,0.58296,0.42762,1.00346,0.58254,0.71669,0.92431,0.10956,0.34177,0.54205,0.62387,0.57632,0.43010,0.98601,0.53368,0.79586,0.94455,0.12727,0.41087,0.52880,0.62384,1.091554,0.500000,2977744,3775896,14.55,23.63,0.000000,0.000187,360,270,31,129,0,513191,1.735908e+06,5.760675e-07,0.788619,0,47,47,30,1
6,False,INSERT,hotspot,100000,28571,0,256-32-5-0.50,256,32,5,0.500000,1400,2000,0.161648,0.260770,0.587313,0.350639,0.162715,0.602049,2,0.865806,0.057775,20,0.55886,0.42654,0.74714,0.54956,0.72434,0.74210,0.08996,0.19254,0.52527,0.59245,0.52986,0.41495,0.67998,0.52687,0.63646,0.66788,0.06699,0.14101,0.50485,0.55487,1.043057,0.366667,2978992,3789688,14.41,23.33,0.000000,0.000207,360,270,34,143,0,517333,1.664842e+06,6.006577e-07,0.786078,0,48,48,30,1
7,False,INSERT,hotspot,100000,28571,0,256-32-5-0.50,256,32,5,0.500000,1400,2000,0.161648,0.260770,0.587313,0.350639,0.162715,0.602049,2,0.865806,0.057775,20,0.56896,0.43163,1.10044,0.51943,0.87922,1.06400,0.14775,0.54457,0.51380,0.62413,0.52306,0.40861,0.70540,0.52097,0.67403,0.70002,0.07474,0.17906,0.49515,0.55096,0.997051,0.500000,2976792,3785768,14.45,23.43,0.000000,0.000204,360,270,34,141,0,517276,1.693684e+06,5.904288e-07,0.786311,0,49,49,30,1
8,False,INSERT,hotspot,100000,28571,0,256-32-5-0.50,256,32,5,0.500000,1400,2000,0.161648,0.260770,0.587313,0.350639,0.162715,0.602049,2,0.865806,0.057775,20,0.51257,0.41215,0.62463,0.49268,0.60327,0.62113,0.05374,0.12845,0.49251,0.53263,0.51566,0.42018,0.70894,0.51083,0.59268,0.67622,0.05713,0.16540,0.49433,0.53699,0.964467,0.566667,2978264,3789576,14.52,23.53,0.000000,0.000208,360,270,29,149,0,522360,1.526569e+06,6.550636e-07,0.785910,0,50,50,30,1
9,False,INSERT,hotspot,100000,28571,0,256-32-5-0.50,256,32,5,0.500000,1400,2000,0.161648,0.260770,0.587313,0.350639,0.162715,0.602049,2,0.865806,0.057775,20,0.58920,0.44970,2.17127,0.52915,0.63505,1.72973,0.30209,1.20059,0.47641,0.70199,0.52673,0.41464,0.77689,0.49632,0.73785,0.77427,0.09769,0.27796,0.49026,0.56320,1.066152,0.333333,2980872,3787296,14.64,23.70,0.000000,0.000209,360,270,35,144,0,520022,1.756321e+06,5.693719e-07,0.787071,0,51,51,30,1
1,False,INSERT,hotspot,1000000,285714,0,256-32-9-0.50,256,32,9,0.500000,2600,3800,0.159605,0.322245,0.565886,0.316917,0.171261,0.404011,5,0.773749,0.065463,8,1.61266,1.29547,1.76929,1.63547,1.71855,1.75592,0.11193,0.12045,1.57087,1.65445,1.36857,1.19975,1.53067,1.37731,1.52361,1.52988,0.08116,0.15257,1.33827,1.39887,1.187442,0.033333,29845520,37866728,18.75,31.33,0.000000,0.000169,1980,1440,10,1440,0,6293397,4.813069e+07,2.077676e-08,0.788173,0,43,43,30,1
10,False,INSERT,hotspot,1000000,285714,0,256-32-9-0.50,256,32,9,0.500000,2600,3800,0.159605,0.322245,0.565886,0.316917,0.171261,0.404011,5,0.773749,0.065463,8,1.48774,1.17472,1.94074,1.47829,1.81055,1.91014,0.21210,0.43186,1.40855,1.56694,1.26033,0.98648,1.48391,1.30456,1.47766,1.48292,0.14883,0.17836,1.20476,1.31590,1.133166,0.033333,29849728,37850056,18.68,31.23,0.000000,0.000170,1980,1440,13,1440,0,6310658,4.440876e+07,2.251808e-08,0.788631,0,52,52,30,1
2,False,INSERT,hotspot,1000000,285714,0,256-32-9-0.50,256,32,9,0.500000,2600,3800,0.159605,0.322245,0.565886,0.316917,0.171261,0.404011,5,0.773749,0.065463,8,1.65026,1.20824,1.79631,1.67085,1.79183,1.79525,0.14137,0.12440,1.59748,1.70304,1.38871,1.09118,1.57265,1.40544,1.50852,1.56444,0.09720,0.15900,1.35242,1.42500,1.188844,0.000000,29853624,37855728,18.73,31.23,0.000000,0.000169,1980,1440,10,1440,0,6273067,4.926623e+07,2.029788e-08,0.788616,0,44,44,30,1
3,False,INSERT,hotspot,1000000,285714,0,256-32-9-0.50,256,32,9,0.500000,2600,3800,0.159605,0.322245,0.565886,0.316917,0.171261,0.404011,5,0.773749,0.065463,8,1.63785,1.24510,1.95111,1.65726,1.75619,1.89616,0.14102,0.23889,1.58520,1.69051,1.37264,1.14394,1.55265,1.38437,1.46894,1.52851,0.08624,0.14414,1.34044,1.40484,1.197127,0.033333,29844616,37849872,18.80,31.37,0.000000,0.000169,1980,1439,8,1439,0,6298582,4.888115e+07,2.045778e-08,0.788500,0,45,45,30,1
4,False,INSERT,hotspot,1000000,285714,0,256-32-9-0.50,256,32,9,0.500000,2600,3800,0.159605,0.322245,0.565886,0.316917,0.171261,0.404011,5,0.773749,0.065463,8,1.62825,1.31950,1.76218,1.65203,1.73660,1.75618,0.10372,0.10415,1.58952,1.66697,1.35555,1.11998,1.49021,1.35641,1.46507,1.48545,0.07895,0.12905,1.32607,1.38502,1.217945,0.033333,29851016,37831128,18.74,31.23,0.000000,0.000170,1980,1440,14,1440,0,6250666,4.860483e+07,2.057409e-08,0.789060,0,46,46,30,1
5,False,INSERT,hotspot,1000000,285714,0,256-32-9-0.50,256,32,9,0.500000,2600,3800,0.159605,0.322245,0.565886,0.316917,0.171261,0.404011,5,0.773749,0.065463,8,1.66283,1.31084,1.86277,1.67854,1.83538,1.85858,0.13252,0.18004,1.61336,1.71231,1.40677,1.13535,1.61455,1.38895,1.55948,1.60396,0.09549,0.21501,1.37112,1.44242,1.208498,0.066667,29847032,37824408,18.79,31.30,0.000000,0.000170,1980,1440,13,1440,0,6234965,4.963066e+07,2.014884e-08,0.789094,0,47,47,30,1
6,False,INSERT,hotspot,1000000,285714,0,256-32-9-0.50,256,32,9,0.500000,2600,3800,0.159605,0.322245,0.565886,0.316917,0.171261,0.404011,5,0.773749,0.065463,8,1.60639,1.16226,1.79858,1.62097,1.73219,1.77986,0.12140,0.15889,1.56106,1.65171,1.35431,1.14696,1.45323,1.37102,1.43050,1.44677,0.07591,0.07575,1.32596,1.38265,1.182304,0.033333,29847096,37847312,18.78,31.43,0.000000,0.000169,1980,1438,11,1438,0,6233451,4.794605e+07,2.085677e-08,0.788619,0,48,48,30,1
7,False,INSERT,hotspot,1000000,285714,0,256-32-9-0.50,256,32,9,0.500000,2600,3800,0.159605,0.322245,0.565886,0.316917,0.171261,0.404011,5,0.773749,0.065463,8,1.61751,1.26788,1.85283,1.62948,1.75529,1.82619,0.12366,0.19671,1.57133,1.66368,1.35627,1.22991,1.45919,1.36632,1.44138,1.45541,0.05997,0.08909,1.33388,1.37867,1.192602,0.066667,29852208,37858848,18.75,31.43,0.000000,0.000169,1981,1439,12,1439,0,6199983,4.828613e+07,2.070988e-08,0.788513,0,49,49,30,1
8,False,INSERT,hotspot,1000000,285714,0,256-32-9-0.50,256,32,9,0.500000,2600,3800,0.159605,0.322245,0.565886,0.316917,0.171261,0.404011,5,0.773749,0.065463,8,1.68157,1.28156,1.90735,1.68183,1.88849,1.90258,0.14722,0.22076,1.62660,1.73653,1.39961,1.13308,1.63028,1.39715,1.56344,1.61319,0.10088,0.21604,1.36194,1.43727,1.203750,0.033333,29840368,37857816,18.77,31.40,0.000000,0.000170,1980,1439,16,1439,0,6237093,5.017859e+07,1.992882e-08,0.788222,0,50,50,30,1
9,False,INSERT,hotspot,1000000,285714,0,256-32-9-0.50,256,32,9,0.500000,2600,3800,0.159605,0.322245,0.565886,0.316917,0.171261,0.404011,5,0.773749,0.065463,8,1.62601,1.33496,1.86239,1.64702,1.72881,1.82517,0.11096,0.17815,1.58459,1.66744,1.38256,1.19053,1.63854,1.38318,1.52863,1.62214,0.08982,0.23896,1.34902,1.41609,1.190747,0.066667,29848584,37834976,18.75,31.27,0.000000,0.000169,1980,1439,12,1439,0,6283764,4.853423e+07,2.060402e-08,0.788915,0,51,51,30,1
1,False,INSERT,hotspot,250000,71428,0,256-32-6-0.50,256,32,6,0.500000,2300,3400,0.172268,0.324341,0.605698,0.353393,0.139228,0.638760,6,0.890463,0.046629,24,0.84306,0.55790,1.06525,0.83855,1.02237,1.05712,0.14286,0.21857,0.78972,0.89639,0.80894,0.53210,1.34464,0.78370,1.03429,1.26037,0.16377,0.47666,0.74780,0.87009,1.069988,0.300000,7457120,9472080,15.54,25.93,0.000000,0.000131,570,390,15,265,0,1305054,6.286763e+06,1.590644e-07,0.787274,0,43,43,30,1
10,False,INSERT,hotspot,250000,71428,0,256-32-6-0.50,256,32,6,0.500000,2300,3400,0.172268,0.324341,0.605698,0.353393,0.139228,0.638760,6,0.890463,0.046629,24,0.82617,0.57520,1.03692,0.82427,0.97320,1.01970,0.12034,0.19544,0.78124,0.87110,0.78121,0.53538,0.95344,0.80230,0.94949,0.95322,0.12142,0.15092,0.73588,0.82655,1.027383,0.366667,7455584,9462808,15.55,25.73,0.000000,0.000132,570,390,14,268,0,1311805,6.159588e+06,1.623485e-07,0.787883,0,52,52,30,1
2,False,INSERT,hotspot,250000,71428,0,256-32-6-0.50,256,32,6,0.500000,2300,3400,0.172268,0.324341,0.605698,0.353393,0.139228,0.638760,6,0.890463,0.046629,24,0.83356,0.58919,1.18879,0.81835,1.07572,1.15606,0.15720,0.33771,0.77487,0.89225,0.75444,0.57321,0.93975,0.74065,0.91357,0.93308,0.11595,0.19243,0.71114,0.79773,1.104904,0.200000,7451912,9458176,15.52,25.63,0.000000,0.000126,570,390,13,256,0,1310926,6.211606e+06,1.609890e-07,0.787880,0,44,44,30,1
3,False,INSERT,hotspot,250000,71428,0,256-32-6-0.50,256,32,6,0.500000,2300,3400,0.172268,0.324341,0.605698,0.353393,0.139228,0.638760,6,0.890463,0.046629,24,0.86807,0.54941,1.66438,0.86757,1.11704,1.51093,0.21810,0.64336,0.78664,0.94950,0.78070,0.59218,1.03043,0.78838,0.98377,1.01897,0.13145,0.23059,0.73163,0.82978,1.100449,0.266667,7451624,9458032,15.57,25.77,0.000000,0.000129,570,390,12,265,0,1309267,6.468534e+06,1.545945e-07,0.787862,0,45,45,30,1
4,False,INSERT,hotspot,250000,71428,0,256-32-6-0.50,256,32,6,0.500000,2300,3400,0.172268,0.324341,0.605698,0.353393,0.139228,0.638760,6,0.890463,0.046629,24,0.81324,0.63054,1.02269,0.77721,1.00809,1.01948,0.12831,0.24227,0.76534,0.86115,0.77533,0.54890,1.13678,0.75939,0.97366,1.09335,0.13614,0.33396,0.72450,0.82616,1.023466,0.333333,7449760,9449232,15.53,25.63,0.000000,0.000125,570,390,16,251,0,1305705,6.058471e+06,1.650581e-07,0.788398,0,46,46,30,1
5,False,INSERT,hotspot,250000,71428,0,256-32-6-0.50,256,32,6,0.500000,2300,3400,0.172268,0.324341,0.605698,0.353393,0.139228,0.638760,6,0.890463,0.046629,24,0.80623,0.58183,1.10287,0.78633,1.05154,1.09410,0.15013,0.30777,0.75018,0.86229,0.76678,0.52453,0.93820,0.80408,0.91871,0.93400,0.12513,0.12992,0.72006,0.81350,0.977918,0.400000,7449088,9439888,15.50,25.70,0.000000,0.000129,570,390,10,266,0,1304554,6.005686e+06,1.665089e-07,0.789108,0,47,47,30,1
6,False,INSERT,hotspot,250000,71428,0,256-32-6-0.50,256,32,6,0.500000,2300,3400,0.172268,0.324341,0.605698,0.353393,0.139228,0.638760,6,0.890463,0.046629,24,0.84404,0.64357,1.09811,0.80993,1.03770,1.08228,0.13584,0.27235,0.79332,0.89476,0.79731,0.57911,1.03750,0.80420,0.99968,1.02992,0.12861,0.22572,0.74929,0.84533,1.007125,0.233333,7450304,9461368,15.52,25.50,0.000000,0.000125,570,390,3,264,0,1297973,6.288362e+06,1.590239e-07,0.787445,0,48,48,30,1
7,False,INSERT,hotspot,250000,71428,0,256-32-6-0.50,256,32,6,0.500000,2300,3400,0.172268,0.324341,0.605698,0.353393,0.139228,0.638760,6,0.890463,0.046629,24,0.86279,0.62495,1.13214,0.86347,1.08948,1.12339,0.15889,0.25992,0.80346,0.92211,0.85292,0.55947,1.37917,0.86719,1.09889,1.31787,0.17461,0.45068,0.78773,0.91812,0.995711,0.366667,7451760,9462576,15.56,25.70,0.000000,0.000126,570,390,7,262,0,1302454,6.429284e+06,1.555383e-07,0.787498,0,49,49,30,1
8,False,INSERT,hotspot,250000,71428,0,256-32-6-0.50,256,32,6,0.500000,2300,3400,0.172268,0.324341,0.605698,0.353393,0.139228,0.638760,6,0.890463,0.046629,24,0.87748,0.56706,1.49859,0.89231,1.08845,1.38157,0.17727,0.48926,0.81129,0.94367,0.83030,0.64984,1.18435,0.82653,1.06428,1.15243,0.12813,0.32590,0.78246,0.87814,1.079587,0.466667,7457688,9471928,15.50,25.47,0.000000,0.000129,570,390,11,265,0,1302022,6.543981e+06,1.528122e-07,0.787346,0,50,50,30,1
9,False,INSERT,hotspot,250000,71428,0,256-32-6-0.50,256,32,6,0.500000,2300,3400,0.172268,0.324341,0.605698,0.353393,0.139228,0.638760,6,0.890463,0.046629,24,0.81759,0.59141,1.05439,0.81375,1.04193,1.05141,0.12795,0.23766,0.76981,0.86536,0.78257,0.58703,0.95195,0.77253,0.93852,0.95179,0.11204,0.17926,0.74074,0.82440,1.053354,0.433333,7454840,9458248,15.45,25.57,0.000000,0.000128,570,390,10,265,0,1303290,6.094984e+06,1.640693e-07,0.788184,0,51,51,30,1
1,False,INSERT,hotspot,500000,142857,0,256-32-7-0.50,256,32,7,0.500000,2200,3000,0.150000,0.300000,0.550000,0.320000,0.150000,0.550000,6,0.850000,0.060000,16,0.97579,0.78674,1.32105,0.95701,1.23110,1.29732,0.12839,0.34031,0.92786,1.02373,0.89975,0.67932,1.29845,0.87613,1.15034,1.26329,0.12803,0.38716,0.85195,0.94755,1.092325,0.266667,14915792,18937944,17.14,28.60,0.000000,0.000211,1170,900,5,900,0,2987232,1.455472e+07,6.870624e-08,0.787614,0,43,43,30,1
10,False,INSERT,hotspot,500000,142857,0,256-32-7-0.50,256,32,7,0.500000,2200,3000,0.150000,0.300000,0.550000,0.320000,0.150000,0.550000,6,0.850000,0.060000,16,1.21358,0.90270,1.39788,1.25691,1.37971,1.39668,0.14214,0.13976,1.16052,1.26665,1.13453,0.90113,1.28200,1.14116,1.26867,1.28080,0.08951,0.13965,1.10111,1.16795,1.101438,0.300000,14914600,18924656,17.19,28.83,0.000000,0.000212,1170,900,7,900,0,2949380,1.810013e+07,5.524823e-08,0.788104,0,52,52,30,1
2,False,INSERT,hotspot,500000,142857,0,256-32-7-0.50,256,32,7,0.500000,2200,3000,0.150000,0.300000,0.550000,0.320000,0.150000,0.550000,6,0.850000,0.060000,16,1.03596,0.90055,1.66930,1.00864,1.33651,1.59206,0.15834,0.58342,0.97684,1.09508,0.80027,0.67149,1.27779,0.76443,1.09342,1.27253,0.14105,0.50810,0.74761,0.85293,1.319460,0.000000,14916360,18930008,17.15,28.83,0.000000,0.000212,1170,900,10,900,0,2976710,1.545275e+07,6.471338e-08,0.787974,0,44,44,30,1
