section,pattern,n,nops,segment_size,shortcuts_per_junction,max_skip_level,level_probability,local_interval,sub_interval,t_j,soft_pct,hard_pct,flagged_ratio_limit,min_seg_len_pct,max_suboptimal_segments,min_suboptimal_events_before_global,emergency_hard_segment_ratio,stop_crash_local_sub,block_size,seed,mean_base_seed,median_base_seed,mean_eval_id,median_eval_id,mean_jli_avg_us,median_jli_avg_us,mean_jli_ci_hi_us,median_jli_ci_hi_us,mean_jli_ci_lo_us,median_jli_ci_lo_us,mean_jli_dissolve_rate,median_jli_dissolve_rate,mean_jli_effective_cost,median_jli_effective_cost,mean_jli_efficiency,median_jli_efficiency,mean_jli_global_rebuild,median_jli_global_rebuild,mean_jli_jitter_us,median_jli_jitter_us,mean_jli_local_rebuild,median_jli_local_rebuild,mean_jli_local_scan,median_jli_local_scan,mean_jli_max_us,median_jli_max_us,mean_jli_mem_bytes,median_jli_mem_bytes,mean_jli_min_us,median_jli_min_us,mean_jli_p50_us,median_jli_p50_us,mean_jli_p95_us,median_jli_p95_us,mean_jli_p99_us,median_jli_p99_us,mean_jli_rebuild_node_touches,median_jli_rebuild_node_touches,mean_jli_rebuild_rate,median_jli_rebuild_rate,mean_jli_stddev_us,median_jli_stddev_us,mean_jli_steps_avg,median_jli_steps_avg,mean_jli_steps_p99,median_jli_steps_p99,mean_jli_sub_rebuild,median_jli_sub_rebuild,mean_jli_sub_scan,median_jli_sub_scan,mean_label,median_label,mean_mem_ratio,median_mem_ratio,mean_param_set,median_param_set,mean_ratio,median_ratio,mean_repetition,median_repetition,mean_repetitions_count,median_repetitions_count,mean_sl_avg_us,median_sl_avg_us,mean_sl_ci_hi_us,median_sl_ci_hi_us,mean_sl_ci_lo_us,median_sl_ci_lo_us,mean_sl_jitter_us,median_sl_jitter_us,mean_sl_max_us,median_sl_max_us,mean_sl_mem_bytes,median_sl_mem_bytes,mean_sl_min_us,median_sl_min_us,mean_sl_p50_us,median_sl_p50_us,mean_sl_p95_us,median_sl_p95_us,mean_sl_p99_us,median_sl_p99_us,mean_sl_stddev_us,median_sl_stddev_us,mean_win_rate,median_win_rate,ratio_ci_low,ratio_ci_high,wilcoxon_p,sign_p
DELETE,sequential,100000,28571,1024,4,3,0.500000,1400,1800,0.287312,0.139088,0.428902,0.276262,0.152707,0.497493,5,0.738939,0.063325,16,52,47.5,47.5,1.0,1.0,0.180139,0.1897,0.197068,0.20861000000000002,0.163211,0.17078500000000002,0.000945,0.000945,310346.1,326810.05000000005,3.4317571e-06,3.0900975e-06,0.0,0.0,0.09782,0.09120500000000001,270.0,270.0,540.0,540.0,0.28405600000000003,0.29952500000000004,1722816.8,1722816.0,0.107893,0.112565,0.17997,0.182455,0.253145,0.27043,0.27779,0.296215,225990.0,225990.0,0.000595,0.000595,0.045342,0.04822,3.0,3.0,3.0,3.0,240.0,240.0,450.0,450.0,nan,nan,0.7535013,0.753304,0.0,0.0,0.8541003500900921,0.874183,0.0,0.0,30.0,30.0,0.210273,0.221715,0.231321,0.24922,0.189227,0.194215,0.129905,0.12412,0.339999,0.334835,2286419.2,2287012.0,0.128412,0.122365,0.20161300000000001,0.20668,0.302283,0.312445,0.331516,0.32935000000000003,0.056368,0.057415,0.7766666,0.766667,0.831342735145105,0.8768579650350792,0.001953125,0.001953125
DELETE,sequential,1000000,285714,1024,10,6,0.500000,1900,3200,0.252964,0.135041,0.449509,0.304891,0.128077,0.159762,2,0.932487,0.059888,20,52,47.5,47.5,1.0,1.0,0.13592100000000001,0.13633,0.144658,0.144685,0.127184,0.127845,0.000977,0.000977,2345170.7,2352304.0,4.2668023e-07,4.2511785e-07,0.0,0.0,0.042078,0.04017,1230.0,1230.0,4350.0,4350.0,0.177467,0.176215,17253971.2,17253996.0,0.098902,0.09816,0.134068,0.135195,0.171319,0.16998000000000002,0.176145,0.175085,1240440.0,1240440.0,0.000312,0.000312,0.023400999999999998,0.02323,4.0,4.0,4.0,4.0,1440.0,1440.0,2670.0,2670.0,nan,nan,0.7547639,0.754671,0.0,0.0,0.9343439507991338,0.9284755,0.0,0.0,30.0,30.0,0.145602,0.147095,0.155378,0.155735,0.135829,0.13846,0.057259,0.050915,0.209401,0.19152,22860095.2,22862968.0,0.104703,0.105385,0.14491199999999999,0.1451,0.182075,0.182445,0.202172,0.18948500000000001,0.026181,0.0246,0.6,0.633333,0.9121736145448147,0.9565142870534529,0.001953125,0.001953125
DELETE,sequential,250000,71428,1024,8,4,0.500000,1200,2000,0.295454,0.154075,0.524677,0.255114,0.169937,0.273678,5,0.711825,0.079575,24,52,47.5,47.5,1.0,1.0,0.172433,0.16938,0.189957,0.18506499999999998,0.154909,0.153395,0.000966,0.000966,743382.41,730217.3,1.3530693e-06,1.3695525e-06,0.0,0.0,0.118925,0.09774,450.0,450.0,1740.0,1740.0,0.302432,0.27037500000000003,4311126.4,4311132.0,0.104286,0.101515,0.16761,0.166905,0.24083100000000002,0.23519,0.286536,0.26078999999999997,1741500.0,1741500.0,0.0007,0.0007,0.046934000000000003,0.044195,4.0,4.0,4.0,4.0,1050.0,1050.0,1050.0,1050.0,nan,nan,0.7549185,0.7548495,0.0,0.0,0.9112982875426072,0.917266,0.0,0.0,30.0,30.0,0.18987199999999999,0.19033,0.208782,0.210185,0.170963,0.1721,0.116085,0.10200500000000001,0.312559,0.29315,5710720.8,5711252.0,0.114733,0.11226,0.184562,0.181635,0.265588,0.25303,0.300648,0.28656000000000004,0.050642,0.049975000000000006,0.6833333,0.7166665,0.8767550914326442,0.9458414836525703,0.001953125,0.001953125
DELETE,sequential,500000,142857,1024,8,5,0.500000,2000,2200,0.300000,0.150000,0.450000,0.290000,0.150000,0.650000,4,0.950000,0.070000,24,52,47.5,47.5,1.0,1.0,0.206754,0.19171,0.223493,0.209405,0.19001200000000001,0.17583500000000002,0.000973,0.000973,1782509.0,1652781.5,5.6892479e-07,6.050578e-07,0.0,0.0,0.086066,0.079215,510.0,510.0,1950.0,1950.0,0.302366,0.2903,8621447.2,8621460.0,0.122949,0.11628,0.209758,0.19808,0.27236,0.26829499999999995,0.295822,0.28891999999999995,1368420.0,1368420.0,0.000567,0.000567,0.044834,0.040895,4.0,4.0,4.0,4.0,1920.0,1920.0,1920.0,1920.0,nan,nan,0.7544865,0.754313,0.0,0.0,0.897733651043841,0.9131495000000001,0.0,0.0,30.0,30.0,0.230692,0.22030499999999997,0.252663,0.24035499999999999,0.208724,0.20159500000000002,0.144363,0.11643500000000001,0.399791,0.34509999999999996,11426911.2,11429608.0,0.130915,0.12331,0.227915,0.22203499999999998,0.300336,0.29717,0.372278,0.339415,0.058841,0.055945,0.6966666,0.7166665,0.860590470249832,0.9348768318378499,0.001953125,0.001953125
DELETE,sequential,50000,14285,512,4,3,0.500000,1200,1300,0.281797,0.139244,0.466898,0.234808,0.138289,0.692591,6,0.930044,0.078168,24,52,47.5,47.5,1.0,1.0,0.156537,0.154285,0.17465,0.17120000000000002,0.138423,0.13841,0.00189,0.00189,135486.68,133538.65000000002,7.4467535e-06,7.488472e-06,0.0,0.0,0.12537500000000001,0.10971,90.0,90.0,300.0,300.0,0.290228,0.276535,865527.2,865528.0,0.090479,0.09078,0.149025,0.15255,0.23076,0.224945,0.27440200000000003,0.26030000000000003,48930.0,48930.0,0.00056,0.00056,0.048513,0.044289999999999996,3.0,3.0,3.0,3.0,150.0,150.0,300.0,300.0,nan,nan,0.7568792,0.757155,0.0,0.0,0.9392678836705807,0.9019225,0.0,0.0,30.0,30.0,0.167095,0.16249,0.18681899999999999,0.178865,0.147373,0.14611000000000002,0.13778,0.109545,0.311905,0.26956,1143551.2,1143116.0,0.100692,0.1013,0.158789,0.15684,0.25018,0.232875,0.296568,0.26076,0.052822,0.047335,0.7033332,0.683333,0.8960654336061936,0.9824703337349677,0.013671875,0.109375
DELETE,zipfian,100000,28571,256,20,7,0.500000,900,2800,0.334262,0.286481,0.550117,0.231098,0.122642,0.608874,2,0.793321,0.083351,4,52,47.5,47.5,1.0,1.0,0.31787,0.31862999999999997,0.33573,0.334215,0.300009,0.301025,0.0,0.0,717771.38,719714.1499999999,1.3945938e-06,1.3894425e-06,0.0,0.0,0.09624100000000001,0.0979,1.0,1.0,300.0,300.0,0.418652,0.40685,2258076.8,2257848.0,0.237825,0.233985,0.317758,0.319855,0.395043,0.38427500000000003,0.413999,0.40206,26469.4,26494.5,0.000106,0.000106,0.047838,0.044755,6.237,6.24,25.088,25.085,90.0,90.0,90.0,90.0,nan,nan,0.7826263,0.782212,0.0,0.0,1.0489842913565028,1.050322,0.0,0.0,30.0,30.0,0.303207,0.30193000000000003,0.321538,0.32139,0.284875,0.285145,0.10858,0.09197,0.420639,0.39963000000000004,2885260.0,2886804.0,0.228605,0.22686,0.301299,0.30667,0.380318,0.386075,0.40988,0.394215,0.0491,0.047405,0.4033334,0.3833335,1.0296143283818378,1.068354254331168,0.001953125,0.001953125
DELETE,zipfian,1000000,285714,256,32,10,0.500000,2400,3000,0.292551,0.271026,0.632562,0.226041,0.138796,0.687110,5,0.944070,0.080088,5,52,47.5,47.5,1.0,1.0,0.545965,0.54236,0.56246,0.5597300000000001,0.529468,0.5249250000000001,1e-07,0.0,12679980.0,12598655.0,7.895358399999999e-08,7.9373875e-08,0.0,0.0,0.102542,0.09013499999999999,8.5,8.5,870.0,870.0,0.657249,0.64637,23224854.4,23224208.0,0.475382,0.477055,0.544515,0.5393600000000001,0.615192,0.60646,0.647058,0.6366400000000001,465356.2,465132.5,9.9e-05,9.9e-05,0.044184,0.040195,5.7589999999999995,5.76,23.386,23.4,840.5,840.5,840.5,840.5,nan,nan,0.7943576,0.794361,0.0,0.0,1.0641283923007159,1.063727,0.0,0.0,30.0,30.0,0.51306,0.5101,0.529568,0.525325,0.496552,0.49266,0.100466,0.08088000000000001,0.621238,0.6023700000000001,29237283.2,29237392.0,0.430679,0.42628,0.5099710000000001,0.50931,0.578466,0.568585,0.6104350000000001,0.59691,0.044219,0.04252,0.3299998,0.333333,1.0468604947881435,1.0813962898132883,0.001953125,0.001953125
DELETE,zipfian,250000,71428,256,20,8,0.500000,1300,3000,0.399976,0.248921,0.778873,0.259158,0.170219,0.267503,5,0.906130,0.044799,4,52,47.5,47.5,1.0,1.0,0.40991,0.41434499999999996,0.42967299999999997,0.43306500000000003,0.39015,0.39237,0.0,0.0,2326270.8,2350550.0,4.3065041e-07,4.254603e-07,0.0,0.0,0.121216,0.11645,0.0,0.0,518.0,518.0,0.536132,0.5223150000000001,5675047.2,5675420.0,0.314413,0.318955,0.406299,0.409105,0.494887,0.496455,0.527518,0.5170250000000001,22512.7,22515.5,9.8e-05,9.8e-05,0.052927,0.055245,6.24,6.24,26.406,26.4,209.0,209.0,210.0,210.0,nan,nan,0.7825791,0.7823825,0.0,0.0,1.061657464081353,1.0669819999999999,0.0,0.0,30.0,30.0,0.386412,0.387235,0.405948,0.40701,0.366875,0.367455,0.10852500000000001,0.10705,0.5023029999999999,0.50654,7251727.2,7253588.0,0.29339,0.299705,0.386902,0.38382499999999997,0.469526,0.46399500000000005,0.495427,0.49687000000000003,0.052327,0.052860000000000004,0.36,0.3833335,1.0374661938617136,1.0858487343009924,0.00390625,0.021484375
DELETE,zipfian,500000,142857,512,32,8,0.500000,2300,3400,0.350000,0.250000,0.650000,0.250000,0.150000,0.600000,2,0.750000,0.070000,5,52,47.5,47.5,1.0,1.0,0.530985,0.5322199999999999,0.54749,0.551435,0.514477,0.5144949999999999,0.0,0.0,5972454.3,5986800.0,1.6752448e-07,1.670349e-07,0.0,0.0,0.08897000000000001,0.08407500000000001,2.0,2.0,570.0,570.0,0.626383,0.619715,11247933.6,11247796.0,0.445393,0.45432,0.530052,0.5318499999999999,0.597119,0.600025,0.619021,0.617145,140047.7,140164.5,9.1e-05,9.1e-05,0.044212,0.04124,6.678999999999999,6.68,26.93,26.93,388.1,388.0,390.0,390.0,nan,nan,0.7724434,0.7723415,0.0,0.0,1.0459806023119576,1.0508385,0.0,0.0,30.0,30.0,0.507881,0.505925,0.528473,0.526585,0.487292,0.48674,0.132428,0.10418,0.65299,0.61825,14561502.4,14564156.0,0.404624,0.39258499999999996,0.504824,0.5130399999999999,0.589173,0.590745,0.637254,0.61709,0.055150000000000005,0.051394999999999996,0.3666666,0.35,1.0294596374705696,1.0625015671533455,0.001953125,0.001953125
DELETE,zipfian,50000,14285,256,32,6,0.500000,1500,1600,0.355983,0.249009,0.667342,0.254362,0.139421,0.381037,6,0.956053,0.063271,6,52,47.5,47.5,1.0,1.0,0.243718,0.24360500000000002,0.261878,0.25734,0.225559,0.228325,0.0,0.0,278294.5,278028.4,3.5955631e-06,3.59676e-06,0.0,0.0,0.126859,0.06636500000000001,0.0,0.0,60.0,60.0,0.395892,0.31211,1141860.8,1141984.0,0.181697,0.179485,0.241931,0.24262499999999998,0.29838200000000004,0.29986,0.36878900000000003,0.30996,17054.9,17049.0,0.00021,0.00021,0.048639,0.037115,5.1930000000000005,5.19,17.497,17.5,90.0,90.0,90.0,90.0,nan,nan,0.795169,0.7955525,0.0,0.0,0.9393471784588707,0.9238139999999999,0.0,0.0,30.0,30.0,0.259791,0.256725,0.276327,0.27268000000000003,0.243257,0.243425,0.099379,0.086435,0.37202,0.33962000000000003,1436001.6,1435824.0,0.188085,0.188915,0.261389,0.26023,0.326001,0.32308499999999996,0.360771,0.33785,0.044287,0.04203,0.6666668,0.666667,0.9081925535592252,0.9705018033585162,0.00390625,0.021484375
INSERT,adversarial,100000,28571,8192,10,1,0.500000,800,1000,0.355955,0.164960,0.519242,0.293161,0.166111,0.293693,5,0.929674,0.075507,24,52,47.5,47.5,1.0,1.0,0.135707,0.13585999999999998,0.144582,0.14460499999999998,0.12683,0.12706499999999998,0.0,0.0,419177.31,419646.80000000005,2.3891977e-06,2.3832095e-06,0.0,0.0,0.043539,0.04424,0.0,0.0,870.0,870.0,0.1808,0.17717,3088856.0,3088856.0,0.102138,0.10246,0.135377,0.13927,0.171875,0.170745,0.178917,0.176055,1347120.0,1347120.0,0.000175,0.000175,0.023771,0.02371,1.0,1.0,1.0,1.0,150.0,150.0,840.0,840.0,nan,nan,0.7505037999999999,0.750359,0.0,0.0,0.8691113435811321,0.8775425,0.0,0.0,30.0,30.0,0.156146,0.156915,0.163673,0.16502,0.148617,0.1488,0.049167999999999996,0.049255,0.208759,0.21056999999999998,4115716.8,4116504.0,0.12586,0.126675,0.15483,0.15511,0.188627,0.188625,0.203998,0.20563,0.020161,0.020104999999999998,0.7933333,0.833333,0.8479245707091695,0.8902981164530946,0.001953125,0.001953125
INSERT,adversarial,1000000,285714,16384,10,2,0.500000,1700,2000,0.314996,0.147194,0.607957,0.314007,0.121116,0.521999,3,0.861516,0.042777,16,52,47.5,47.5,1.0,1.0,0.218462,0.21735,0.231981,0.23126,0.204946,0.20417000000000002,0.0,0.0,6743952.0,6709619.5,1.4836802e-07,1.4904315e-07,0.0,0.0,0.045193,0.03844,90.0,90.0,4800.0,4800.0,0.276463,0.26883500000000005,30869963.2,30869964.0,0.136603,0.133885,0.226457,0.225215,0.257467,0.25727,0.271648,0.267595,14613360.0,14613360.0,7.4e-05,7.4e-05,0.036207,0.03629,3.15,3.15,4.728,4.715,540.0,540.0,4260.0,4260.0,nan,nan,0.7503549,0.750329,0.0,0.0,0.9719472321131025,0.992027,0.0,0.0,30.0,30.0,0.224848,0.223775,0.235856,0.234175,0.21384,0.21306,0.050662,0.036735000000000004,0.283869,0.268045,41140492.0,41141916.0,0.154138,0.152615,0.228455,0.22791499999999998,0.262097,0.25756999999999997,0.279116,0.26452,0.02948,0.02815,0.5566666,0.533333,0.9547883830592624,0.9891060811669427,0.00390625,0.021484375
INSERT,adversarial,250000,71428,16384,24,1,0.500000,1100,1600,0.347517,0.178176,0.605916,0.431145,0.160013,0.579746,5,0.794832,0.036739,24,52,47.5,47.5,1.0,1.0,0.170014,0.17237,0.18748700000000001,0.18802000000000002,0.152538,0.15243,0.0,0.0,1312499.3,1330685.0,7.6450585e-07,7.5150865e-07,0.0,0.0,0.108849,0.08827,30.0,30.0,1830.0,1830.0,0.28377,0.255845,7719984.0,7719984.0,0.107765,0.107615,0.162798,0.163905,0.237105,0.23442000000000002,0.271645,0.25114,3223440.0,3223440.0,7e-05,7e-05,0.0468,0.043435,1.0,1.0,1.0,1.0,120.0,120.0,1320.0,1320.0,nan,nan,0.7506551,0.7505865,0.0,0.0,0.9252179619713485,0.9264295,0.0,0.0,30.0,30.0,0.183703,0.18258,0.198354,0.19670500000000002,0.169053,0.16859000000000002,0.079959,0.07879,0.257989,0.25824,10284336.8,10285268.0,0.130023,0.12864,0.175639,0.17436000000000001,0.247552,0.24720999999999999,0.2556,0.25558499999999995,0.03924,0.039625,0.6966666,0.7166665,0.8945181586821154,0.9559177652605817,0.001953125,0.001953125
INSERT,adversarial,500000,142857,16384,16,1,0.500000,1400,1600,0.300000,0.150000,0.550000,0.360000,0.150000,0.700000,4,0.850000,0.080000,16,52,47.5,47.5,1.0,1.0,0.168019,0.152865,0.178283,0.16054,0.157756,0.14576,0.0,0.0,2593714.2,2359835.5,3.9343528e-07,4.238711e-07,0.0,0.0,0.040609,0.037165000000000004,150.0,150.0,2700.0,2700.0,0.212758,0.19581500000000002,15437000.0,15437000.0,0.12126,0.11798,0.170865,0.154225,0.206557,0.18411,0.211474,0.192615,9888360.0,9888360.0,9.1e-05,9.1e-05,0.027491,0.023,2.31,2.31,3.0,3.0,240.0,240.0,2670.0,2670.0,nan,nan,0.7505113999999999,0.750427,0.0,0.0,0.9664668203238019,0.9740665,0.0,0.0,30.0,30.0,0.173686,0.15595,0.183426,0.16356500000000002,0.163944,0.148665,0.047550999999999996,0.044185,0.224488,0.21942,20568648.8,20570960.0,0.131322,0.13007,0.174572,0.152725,0.213208,0.195325,0.222122,0.2137,0.026094,0.022465,0.5766669,0.566667,0.9492969420433495,0.9836366986042544,0.001953125,0.001953125
INSERT,adversarial,50000,14285,8192,24,1,0.500000,700,1000,0.318602,0.178539,0.459105,0.327735,0.143966,0.501797,5,0.864102,0.061065,8,52,47.5,47.5,1.0,1.0,0.147227,0.14387,0.161515,0.16053499999999998,0.132942,0.132585,0.0,0.0,227576.26,222388.7,4.4022771e-06,4.4967000000000005e-06,0.0,0.0,0.10886,0.09384,30.0,30.0,540.0,540.0,0.264425,0.24024,1545736.0,1545736.0,0.106552,0.10583999999999999,0.141476,0.14145000000000002,0.205646,0.199005,0.250336,0.23651499999999998,971700.0,971700.0,0.00035,0.00035,0.038264,0.03751,1.0,1.0,1.0,1.0,120.0,120.0,420.0,420.0,nan,nan,0.7508395999999999,0.751266,0.0,0.0,0.8514995925966697,0.8524339999999999,0.0,0.0,30.0,30.0,0.17331,0.173065,0.186666,0.18385,0.159952,0.16097,0.106342,0.06648,0.291781,0.24132,2058680.8,2057508.0,0.135756,0.13502999999999998,0.167269,0.170815,0.223476,0.21614,0.27361,0.237665,0.035773,0.027635,0.83,0.833333,0.8090737514513597,0.8939254337419797,0.001953125,0.001953125
INSERT,hotspot,100000,28571,256,32,5,0.500000,1400,2000,0.161648,0.260770,0.587313,0.350639,0.162715,0.602049,2,0.865806,0.057775,20,52,47.5,47.5,1.0,1.0,0.560412,0.56391,0.6027250000000001,0.603845,0.5181020000000001,0.517145,0.0,0.0,1669389.2,1679263.0,6.002599700000001e-07,5.9554325e-07,0.0,0.0,0.361165,0.21084999999999998,33.1,34.0,360.0,360.0,0.970299,0.762815,2978837.6,2978160.0,0.430056,0.42803,0.540017,0.539355,0.704695,0.704745,0.901181,0.745025,518761.2,517859.5,0.0002034,0.000203,0.113326,0.086075,14.5,14.485,23.553,23.555,141.1,141.5,270.0,270.0,nan,nan,0.7866451,0.7863835,0.0,0.0,1.0511096700737235,1.05408,0.0,0.0,30.0,30.0,0.533461,0.528295,0.563089,0.559035,0.5038320000000001,0.5,0.205612,0.18372,0.743849,0.715095,3786767.2,3787884.0,0.416919,0.413705,0.521168,0.5239199999999999,0.671747,0.6556200000000001,0.726777,0.700365,0.079356,0.07479,0.4033334,0.3833335,1.02462708870405,1.0775922514433969,0.00390625,0.021484375
INSERT,hotspot,1000000,285714,256,32,9,0.500000,2600,3800,0.159605,0.322245,0.565886,0.316917,0.171261,0.404011,5,0.773749,0.065463,8,52,47.5,47.5,1.0,1.0,1.621107,1.62713,1.6713580000000001,1.667205,1.570856,1.584895,0.0,0.0,48386732.0,48569530.0,2.0687292e-08,2.0589055e-08,0.0,0.0,0.19543,0.179095,11.9,12.0,1980.1,1980.0,1.850355,1.85761,29847979.2,29847840.0,1.260053,1.2747199999999999,1.635174,1.6495250000000001,1.775388,1.7557399999999999,1.830603,1.82568,6261562.6,6261866.5,0.0001694,0.000169,0.13459,0.12809,18.754,18.75,31.322,31.314999999999998,1439.4,1439.5,1439.4,1439.5,nan,nan,0.7886343,0.7886175,0.0,0.0,1.1879826265667244,1.1916745,0.0,0.0,30.0,30.0,1.364532,1.370605,1.398673,1.401855,1.3303880000000001,1.339355,0.159797,0.155785,1.542588,1.54166,37847687.2,37849964.0,1.137716,1.139645,1.3734709999999999,1.380245,1.496723,1.49309,1.533267,1.529195,0.091445,0.08803,0.039999900000000005,0.033333,1.1815196777023302,1.1944455754311185,0.001953125,0.001953125
INSERT,hotspot,250000,71428,256,32,6,0.500000,2300,3400,0.172268,0.324341,0.605698,0.353393,0.139228,0.638760,6,0.890463,0.046629,24,52,47.5,47.5,1.0,1.0,0.839223,0.83831,0.895858,0.893505,0.782587,0.7839400000000001,0.0,0.0,6254725.9,6249184.5,1.6000070999999998e-07,1.600267e-07,0.0,0.0,0.320431,0.266135,11.1,11.5,570.0,570.0,1.186413,1.10049,7452968.0,7451836.0,0.591106,0.58551,0.829174,0.82131,1.050552,1.046735,1.149604,1.08819,1305305.0,1304804.0,0.000128,0.00012849999999999998,0.151689,0.146495,15.524,15.524999999999999,25.663,25.665,262.7,265.0,390.0,390.0,nan,nan,0.7878878,0.787871,0.0,0.0,1.0588613911734523,1.0403685,0.0,0.0,30.0,30.0,0.79305,0.78189,0.8429800000000001,0.828165,0.743123,0.73831,0.269604,0.228155,1.089621,1.033965,9459433.6,9459808.0,0.568175,0.5663400000000001,0.794895,0.7953399999999999,0.987486,0.978715,1.0645,1.024445,0.133725,0.12836999999999998,0.3366667,0.35,1.0377946170473962,1.0799281652995085,0.001953125,0.001953125
INSERT,hotspot,500000,142857,256,32,7,0.500000,2200,3000,0.150000,0.300000,0.550000,0.320000,0.150000,0.550000,6,0.850000,0.060000,16,52,47.5,47.5,1.0,1.0,1.171615,1.1953200000000002,1.226128,1.2537449999999999,1.117102,1.136905,0.0,0.0,17476898.0,17829240.0,5.7665067e-08,5.61006e-08,0.0,0.0,0.274878,0.26204000000000005,6.3,5.5,1170.0,1170.0,1.502909,1.526195,14916946.4,14916288.0,0.9064949999999999,0.900595,1.194414,1.24204,1.369363,1.37677,1.469292,1.5007549999999998,2963392.2,2959069.0,0.0002113,0.000211,0.146008,0.145185,17.188000000000002,17.19,28.872,28.865,900.0,900.0,900.0,900.0,nan,nan,0.7882521,0.788109,0.0,0.0,1.1318087229618563,1.1307535,0.0,0.0,30.0,30.0,1.038808,1.054895,1.085122,1.1029550000000001,0.992494,1.00684,0.23236300000000001,0.18119000000000002,1.301712,1.294965,18924089.6,18928588.0,0.790068,0.78333,1.050685,1.082235,1.211197,1.226985,1.283047,1.276665,0.124043,0.12153,0.16,0.1666665,1.0871623415635607,1.1764551043601519,0.001953125,0.001953125
INSERT,hotspot,50000,14285,256,32,4,0.500000,1300,2000,0.139407,0.268887,0.560038,0.304008,0.153014,0.546747,4,0.969262,0.056850,24,52,47.5,47.5,1.0,1.0,0.400213,0.40095000000000003,0.423109,0.426535,0.377317,0.376,0.0,0.0,596115.5,597595.6499999999,1.6782736e-06,1.6733845e-06,0.0,0.0,0.135032,0.136605,3.2,3.0,180.0,180.0,0.533581,0.5391699999999999,1489495.2,1489356.0,0.312084,0.31120499999999995,0.39215,0.387065,0.503995,0.507395,0.527181,0.53359,246388.2,246455.0,0.000221,0.000222,0.061322,0.06309999999999999,13.3,13.315000000000001,21.807,21.81,91.5,92.0,120.0,120.0,nan,nan,0.786316,0.786705,0.0,0.0,0.9515310314633,0.9491225,0.0,0.0,30.0,30.0,0.421115,0.42035500000000003,0.445687,0.44286499999999995,0.396544,0.396425,0.171963,0.159025,0.605146,0.592605,1894273.6,1893936.0,0.325065,0.32796000000000003,0.414871,0.410845,0.5274800000000001,0.525725,0.5868329999999999,0.56919,0.065811,0.061135,0.5966667,0.566667,0.9223122230394218,0.9807498398871781,0.001953125,0.001953125
INSERT,random,100000,28571,256,32,5,0.500000,1200,2200,0.145623,0.284780,0.497125,0.257514,0.157395,0.656263,6,0.857538,0.061182,24,52,47.5,47.5,1.0,1.0,0.623922,0.61359,0.665476,0.6516850000000001,0.582367,0.57637,0.0,0.0,1977182.8,1949949.5,5.0637719e-07,5.128515e-07,0.0,0.0,0.289301,0.26497000000000004,0.0,0.0,600.0,600.0,0.939109,0.912295,3169019.2,3163084.0,0.452184,0.45136,0.614993,0.6037349999999999,0.7911549999999999,0.7884599999999999,0.904293,0.87872,35165.3,35124.5,1e-06,1e-06,0.11129800000000001,0.10732,12.878,12.875,20.215,20.205,1.0,1.0,331.8,332.0,nan,nan,0.7834663,0.7823335,0.0,0.0,0.8848225396223868,0.869487,0.0,0.0,30.0,30.0,0.705654,0.71296,0.745075,0.75264,0.666236,0.67188,0.266769,0.258845,0.985733,0.952535,4044872.8,4046496.0,0.532191,0.534215,0.6957679999999999,0.697925,0.88515,0.8972549999999999,0.962535,0.94185,0.105584,0.10921,0.7966666,0.8166665,0.8606668658422187,0.9089782134025548,0.001953125,0.001953125
INSERT,random,1000000,285714,256,32,9,0.500000,1600,2800,0.138796,0.297852,0.549826,0.297337,0.136860,0.316355,5,0.779219,0.082616,12,52,47.5,47.5,1.0,1.0,1.703486,1.735155,1.747139,1.775995,1.659831,1.69432,0.0,0.0,53861765.0,54859910.0,1.8621288e-08,1.8228379999999998e-08,0.0,0.0,0.203436,0.19086999999999998,0.0,0.0,4230.0,4230.0,1.933389,1.955125,31618578.4,31619184.0,1.3665910000000001,1.372255,1.706837,1.7456200000000002,1.844501,1.833415,1.910275,1.918515,205017.0,205066.0,0.000329,0.000329,0.11692,0.11261,16.578,16.58,27.894,27.9,2818.2,2818.0,2818.2,2818.0,nan,nan,0.7821791,0.7821225,0.0,0.0,1.0055724899180032,1.013617,0.0,0.0,30.0,30.0,1.693722,1.718515,1.733841,1.756335,1.653601,1.67886,0.24590599999999999,0.24782,1.9543249999999999,1.9267400000000001,40423712.8,40426484.0,1.432109,1.4325899999999998,1.68326,1.7211400000000001,1.85193,1.85314,1.92917,1.908725,0.107453,0.09712,0.4366667,0.4666665,0.9974955667856258,1.0136494130503806,0.16015625,0.34375
